installment_id,loan_id,customer_id,installment_no,due_date,amount_due,payment_status,payment_date,remaining_balance
INS-00782,LOAN-0074,CUST-0074,35,05-02-2025,"300,36",Paid,09-02-2025,"1201,44"
INS-00783,LOAN-0074,CUST-0074,36,05-03-2025,"300,36",Paid,09-03-2025,"901,08"
INS-00784,LOAN-0074,CUST-0074,37,05-04-2025,"300,36",Late,10-04-2025,"600,72"
INS-00785,LOAN-0074,CUST-0074,38,05-05-2025,"300,36",Paid,08-05-2025,"300,36"
INS-00786,LOAN-0074,CUST-0074,39,05-06-2025,"300,36",Late,24-06-2025,0
INS-00787,LOAN-0078,CUST-0078,1,03-03-2022,"5465,69",Paid,07-03-2022,"207696,22"
INS-00788,LOAN-0078,CUST-0078,2,03-04-2022,"5465,69",Paid,06-04-2022,"202230,53"
INS-00789,LOAN-0078,CUST-0078,3,03-05-2022,"5465,69",Paid,05-05-2022,"196764,84"
INS-00790,LOAN-0078,CUST-0078,4,03-06-2022,"5465,69",Late,08-06-2022,"191299,15"
INS-00791,LOAN-0078,CUST-0078,5,03-07-2022,"5465,69",Paid,07-07-2022,"185833,46"
INS-00792,LOAN-0078,CUST-0078,6,03-08-2022,"5465,69",Paid,03-08-2022,"180367,77"
INS-00793,LOAN-0078,CUST-0078,7,03-09-2022,"5465,69",Late,15-09-2022,"174902,08"
INS-00794,LOAN-0078,CUST-0078,8,03-10-2022,"5465,69",Paid,04-10-2022,"169436,39"
INS-00795,LOAN-0078,CUST-0078,9,03-11-2022,"5465,69",Paid,07-11-2022,"163970,7"
INS-00796,LOAN-0078,CUST-0078,10,03-12-2022,"5465,69",Paid,07-12-2022,"158505,01"
INS-00797,LOAN-0078,CUST-0078,11,03-01-2023,"5465,69",Late,09-01-2023,"153039,32"
INS-00798,LOAN-0078,CUST-0078,12,03-02-2023,"5465,69",Paid,06-02-2023,"147573,63"
INS-00799,LOAN-0078,CUST-0078,13,03-03-2023,"5465,69",Paid,06-03-2023,"142107,94"
INS-00800,LOAN-0078,CUST-0078,14,03-04-2023,"5465,69",Paid,04-04-2023,"136642,25"
INS-00801,LOAN-0078,CUST-0078,15,03-05-2023,"5465,69",Paid,03-05-2023,"131176,56"
INS-00802,LOAN-0078,CUST-0078,16,03-06-2023,"5465,69",Paid,05-06-2023,"125710,87"
INS-00803,LOAN-0078,CUST-0078,17,03-07-2023,"5465,69",Paid,04-07-2023,"120245,18"
INS-00804,LOAN-0078,CUST-0078,18,03-08-2023,"5465,69",Paid,04-08-2023,"114779,49"
INS-00805,LOAN-0078,CUST-0078,19,03-09-2023,"5465,69",Paid,06-09-2023,"109313,8"
INS-00806,LOAN-0078,CUST-0078,20,03-10-2023,"5465,69",Paid,03-10-2023,"103848,11"
INS-00807,LOAN-0078,CUST-0078,21,03-11-2023,"5465,69",Paid,04-11-2023,"98382,42"
INS-00808,LOAN-0078,CUST-0078,22,03-12-2023,"5465,69",Paid,04-12-2023,"92916,73"
INS-00809,LOAN-0078,CUST-0078,23,03-01-2024,"5465,69",Paid,03-01-2024,"87451,04"
INS-00810,LOAN-0078,CUST-0078,24,03-02-2024,"5465,69",Late,11-02-2024,"81985,35"
INS-00811,LOAN-0078,CUST-0078,25,03-03-2024,"5465,69",Paid,04-03-2024,"76519,66"
INS-00812,LOAN-0078,CUST-0078,26,03-04-2024,"5465,69",Paid,05-04-2024,"71053,97"
INS-00813,LOAN-0078,CUST-0078,27,03-05-2024,"5465,69",Late,10-05-2024,"65588,28"
INS-00814,LOAN-0078,CUST-0078,28,03-06-2024,"5465,69",Late,10-06-2024,"60122,59"
INS-00815,LOAN-0078,CUST-0078,29,03-07-2024,"5465,69",Late,20-07-2024,"54656,9"
INS-00816,LOAN-0078,CUST-0078,30,03-08-2024,"5465,69",Paid,05-08-2024,"49191,21"
INS-00817,LOAN-0078,CUST-0078,31,03-09-2024,"5465,69",Paid,07-09-2024,"43725,52"
INS-00818,LOAN-0078,CUST-0078,32,03-10-2024,"5465,69",Paid,06-10-2024,"38259,83"
INS-00819,LOAN-0078,CUST-0078,33,03-11-2024,"5465,69",Late,16-11-2024,"32794,14"
INS-00820,LOAN-0078,CUST-0078,34,03-12-2024,"5465,69",Paid,06-12-2024,"27328,45"
INS-00821,LOAN-0078,CUST-0078,35,03-01-2025,"5465,69",Paid,07-01-2025,"21862,76"
INS-00822,LOAN-0078,CUST-0078,36,03-02-2025,"5465,69",Paid,03-02-2025,"16397,07"
INS-00823,LOAN-0078,CUST-0078,37,03-03-2025,"5465,69",Paid,06-03-2025,"10931,38"
INS-00824,LOAN-0078,CUST-0078,38,03-04-2025,"5465,69",Late,20-04-2025,"5465,69"
INS-00825,LOAN-0078,CUST-0078,39,03-05-2025,"5465,69",Paid,03-05-2025,0
INS-00826,LOAN-0086,CUST-0086,1,02-01-2023,"2742,74",Paid,04-01-2023,"131651,52"
INS-00827,LOAN-0086,CUST-0086,2,02-02-2023,"2742,74",Paid,04-02-2023,"128908,78"
INS-00828,LOAN-0086,CUST-0086,3,02-03-2023,"2742,74",Paid,02-03-2023,"126166,04"
INS-00829,LOAN-0086,CUST-0086,4,02-04-2023,"2742,74",Paid,02-04-2023,"123423,3"
INS-00830,LOAN-0086,CUST-0086,5,02-05-2023,"2742,74",Paid,04-05-2023,"120680,56"
INS-00831,LOAN-0086,CUST-0086,6,02-06-2023,"2742,74",Paid,04-06-2023,"117937,82"
INS-00832,LOAN-0086,CUST-0086,7,02-07-2023,"2742,74",Paid,02-07-2023,"115195,08"
INS-00833,LOAN-0086,CUST-0086,8,02-08-2023,"2742,74",Paid,06-08-2023,"112452,34"
INS-00834,LOAN-0086,CUST-0086,9,02-09-2023,"2742,74",Paid,04-09-2023,"109709,6"
INS-00835,LOAN-0086,CUST-0086,10,02-10-2023,"2742,74",Paid,02-10-2023,"106966,86"
INS-00836,LOAN-0086,CUST-0086,11,02-11-2023,"2742,74",Late,09-11-2023,"104224,12"
INS-00837,LOAN-0086,CUST-0086,12,02-12-2023,"2742,74",Paid,03-12-2023,"101481,38"
INS-00838,LOAN-0086,CUST-0086,13,02-01-2024,"2742,74",Paid,03-01-2024,"98738,64"
INS-00839,LOAN-0086,CUST-0086,14,02-02-2024,"2742,74",Paid,02-02-2024,"95995,9"
INS-00840,LOAN-0086,CUST-0086,15,02-03-2024,"2742,74",Paid,02-03-2024,"93253,16"
INS-00841,LOAN-0086,CUST-0086,16,02-04-2024,"2742,74",Late,13-04-2024,"90510,42"
INS-00842,LOAN-0086,CUST-0086,17,02-05-2024,"2742,74",Paid,02-05-2024,"87767,68"
INS-00843,LOAN-0086,CUST-0086,18,02-06-2024,"2742,74",Paid,04-06-2024,"85024,94"
INS-00844,LOAN-0086,CUST-0086,19,02-07-2024,"2742,74",Paid,05-07-2024,"82282,2"
INS-00845,LOAN-0086,CUST-0086,20,02-08-2024,"2742,74",Paid,02-08-2024,"79539,46"
INS-00846,LOAN-0086,CUST-0086,21,02-09-2024,"2742,74",Paid,06-09-2024,"76796,72"
INS-00847,LOAN-0086,CUST-0086,22,02-10-2024,"2742,74",Paid,04-10-2024,"74053,98"
INS-00848,LOAN-0086,CUST-0086,23,02-11-2024,"2742,74",Late,21-11-2024,"71311,24"
INS-00849,LOAN-0086,CUST-0086,24,02-12-2024,"2742,74",Paid,05-12-2024,"68568,5"
INS-00850,LOAN-0086,CUST-0086,25,02-01-2025,"2742,74",Late,16-01-2025,"65825,76"
INS-00851,LOAN-0086,CUST-0086,26,02-02-2025,"2742,74",Paid,02-02-2025,"63083,02"
INS-00852,LOAN-0086,CUST-0086,27,02-03-2025,"2742,74",Paid,03-03-2025,"60340,28"
INS-00853,LOAN-0086,CUST-0086,28,02-04-2025,"2742,74",Paid,06-04-2025,"57597,54"
INS-00854,LOAN-0086,CUST-0086,29,02-05-2025,"2742,74",Late,09-05-2025,"54854,8"
INS-00855,LOAN-0086,CUST-0086,30,02-06-2025,"2742,74",Paid,04-06-2025,"52112,06"
INS-00856,LOAN-0086,CUST-0086,31,02-07-2025,"2742,74",Late,14-07-2025,"49369,32"
INS-00857,LOAN-0086,CUST-0086,32,02-08-2025,"2742,74",Late,09-08-2025,"46626,58"
INS-00858,LOAN-0086,CUST-0086,33,02-09-2025,"2742,74",Paid,03-09-2025,"43883,84"
INS-00859,LOAN-0086,CUST-0086,34,02-10-2025,"2742,74",Paid,05-10-2025,"41141,1"
INS-00860,LOAN-0086,CUST-0086,35,02-11-2025,"2742,74",Paid,03-11-2025,"38398,36"
INS-00861,LOAN-0086,CUST-0086,36,02-12-2025,"2742,74",Paid,06-12-2025,"35655,62"
INS-00862,LOAN-0086,CUST-0086,37,02-01-2026,"2742,74",Paid,05-01-2026,"32912,88"
INS-00863,LOAN-0086,CUST-0086,38,02-02-2026,"2742,74",Paid,06-02-2026,"30170,14"
INS-00864,LOAN-0086,CUST-0086,39,02-03-2026,"2742,74",Paid,02-03-2026,"27427,4"
INS-00865,LOAN-0086,CUST-0086,40,02-04-2026,"2742,74",Paid,02-04-2026,"24684,66"
INS-00866,LOAN-0086,CUST-0086,41,02-05-2026,"2742,74",Paid,03-05-2026,"21941,92"
INS-00867,LOAN-0086,CUST-0086,42,02-06-2026,"2742,74",Late,15-06-2026,"19199,18"
INS-00868,LOAN-0086,CUST-0086,43,02-07-2026,"2742,74",Paid,05-07-2026,"16456,44"
INS-00869,LOAN-0086,CUST-0086,44,02-08-2026,"2742,74",Unpaid,,"13713,7"
INS-00870,LOAN-0086,CUST-0086,45,02-09-2026,"2742,74",Unpaid,,"10970,96"
INS-00871,LOAN-0086,CUST-0086,46,02-10-2026,"2742,74",Unpaid,,"8228,22"
INS-00872,LOAN-0086,CUST-0086,47,02-11-2026,"2742,74",Unpaid,,"5485,48"
INS-00873,LOAN-0086,CUST-0086,48,02-12-2026,"2742,74",Unpaid,,"2742,74"
INS-00874,LOAN-0086,CUST-0086,49,02-01-2027,"2742,74",Unpaid,,0
INS-00875,LOAN-0087,CUST-0087,1,20-06-2022,"249,96",Paid,22-06-2022,"11748,12"
INS-00876,LOAN-0087,CUST-0087,2,20-07-2022,"249,96",Paid,21-07-2022,"11498,16"
INS-00877,LOAN-0087,CUST-0087,3,20-08-2022,"249,96",Paid,24-08-2022,"11248,2"
INS-00878,LOAN-0087,CUST-0087,4,20-09-2022,"249,96",Paid,22-09-2022,"10998,24"
INS-00879,LOAN-0087,CUST-0087,5,20-10-2022,"249,96",Late,27-10-2022,"10748,28"
INS-00880,LOAN-0087,CUST-0087,6,20-11-2022,"249,96",Paid,20-11-2022,"10498,32"
INS-00881,LOAN-0087,CUST-0087,7,20-12-2022,"249,96",Paid,21-12-2022,"10248,36"
INS-00882,LOAN-0087,CUST-0087,8,20-01-2023,"249,96",Paid,22-01-2023,"9998,4"
INS-00883,LOAN-0087,CUST-0087,9,20-02-2023,"249,96",Paid,24-02-2023,"9748,44"
INS-00884,LOAN-0087,CUST-0087,10,20-03-2023,"249,96",Late,31-03-2023,"9498,48"
INS-00885,LOAN-0087,CUST-0087,11,20-04-2023,"249,96",Late,06-05-2023,"9248,52"
INS-00886,LOAN-0087,CUST-0087,12,20-05-2023,"249,96",Paid,20-05-2023,"8998,56"
INS-00887,LOAN-0087,CUST-0087,13,20-06-2023,"249,96",Late,06-07-2023,"8748,6"
INS-00888,LOAN-0087,CUST-0087,14,20-07-2023,"249,96",Paid,24-07-2023,"8498,64"
INS-00889,LOAN-0087,CUST-0087,15,20-08-2023,"249,96",Paid,20-08-2023,"8248,68"
INS-00890,LOAN-0087,CUST-0087,16,20-09-2023,"249,96",Paid,24-09-2023,"7998,72"
INS-00891,LOAN-0087,CUST-0087,17,20-10-2023,"249,96",Paid,20-10-2023,"7748,76"
INS-00892,LOAN-0087,CUST-0087,18,20-11-2023,"249,96",Paid,24-11-2023,"7498,8"
INS-00893,LOAN-0087,CUST-0087,19,20-12-2023,"249,96",Paid,22-12-2023,"7248,84"
INS-00894,LOAN-0087,CUST-0087,20,20-01-2024,"249,96",Late,04-02-2024,"6998,88"
INS-00895,LOAN-0087,CUST-0087,21,20-02-2024,"249,96",Paid,20-02-2024,"6748,92"
INS-00896,LOAN-0087,CUST-0087,22,20-03-2024,"249,96",Paid,24-03-2024,"6498,96"
INS-00897,LOAN-0087,CUST-0087,23,20-04-2024,"249,96",Late,27-04-2024,6249
INS-00898,LOAN-0087,CUST-0087,24,20-05-2024,"249,96",Paid,24-05-2024,"5999,04"
INS-00899,LOAN-0087,CUST-0087,25,20-06-2024,"249,96",Paid,20-06-2024,"5749,08"
INS-00900,LOAN-0087,CUST-0087,26,20-07-2024,"249,96",Paid,24-07-2024,"5499,12"
INS-00901,LOAN-0087,CUST-0087,27,20-08-2024,"249,96",Paid,20-08-2024,"5249,16"
INS-00902,LOAN-0087,CUST-0087,28,20-09-2024,"249,96",Paid,23-09-2024,"4999,2"
INS-00903,LOAN-0087,CUST-0087,29,20-10-2024,"249,96",Paid,24-10-2024,"4749,24"
INS-00904,LOAN-0087,CUST-0087,30,20-11-2024,"249,96",Paid,22-11-2024,"4499,28"
INS-00905,LOAN-0087,CUST-0087,31,20-12-2024,"249,96",Paid,21-12-2024,"4249,32"
INS-00906,LOAN-0087,CUST-0087,32,20-01-2025,"249,96",Paid,24-01-2025,"3999,36"
INS-00907,LOAN-0087,CUST-0087,33,20-02-2025,"249,96",Late,10-03-2025,"3749,4"
INS-00908,LOAN-0087,CUST-0087,34,20-03-2025,"249,96",Paid,24-03-2025,"3499,44"
INS-00909,LOAN-0087,CUST-0087,35,20-04-2025,"249,96",Paid,20-04-2025,"3249,48"
INS-00910,LOAN-0087,CUST-0087,36,20-05-2025,"249,96",Paid,23-05-2025,"2999,52"
INS-00911,LOAN-0087,CUST-0087,37,20-06-2025,"249,96",Paid,21-06-2025,"2749,56"
INS-00912,LOAN-0087,CUST-0087,38,20-07-2025,"249,96",Paid,21-07-2025,"2499,6"
INS-00913,LOAN-0087,CUST-0087,39,20-08-2025,"249,96",Paid,20-08-2025,"2249,64"
INS-00914,LOAN-0087,CUST-0087,40,20-09-2025,"249,96",Paid,21-09-2025,"1999,68"
INS-00915,LOAN-0087,CUST-0087,41,20-10-2025,"249,96",Late,27-10-2025,"1749,72"
INS-00916,LOAN-0087,CUST-0087,42,20-11-2025,"249,96",Paid,24-11-2025,"1499,76"
INS-00917,LOAN-0087,CUST-0087,43,20-12-2025,"249,96",Paid,23-12-2025,"1249,8"
INS-00918,LOAN-0087,CUST-0087,44,20-01-2026,"249,96",Paid,24-01-2026,"999,84"
INS-00919,LOAN-0087,CUST-0087,45,20-02-2026,"249,96",Paid,23-02-2026,"749,88"
INS-00920,LOAN-0087,CUST-0087,46,20-03-2026,"249,96",Paid,23-03-2026,"499,92"
INS-00921,LOAN-0087,CUST-0087,47,20-04-2026,"249,96",Paid,20-04-2026,"249,96"
INS-00922,LOAN-0087,CUST-0087,48,20-05-2026,"249,96",Late,05-06-2026,0
INS-00923,LOAN-0088,CUST-0088,1,25-02-2022,"1851,92",Paid,27-02-2022,"51853,76"
INS-00924,LOAN-0088,CUST-0088,2,25-03-2022,"1851,92",Paid,27-03-2022,"50001,84"
INS-00925,LOAN-0088,CUST-0088,3,25-04-2022,"1851,92",Paid,28-04-2022,"48149,92"
INS-00926,LOAN-0088,CUST-0088,4,25-05-2022,"1851,92",Late,04-06-2022,46298
INS-00927,LOAN-0088,CUST-0088,5,25-06-2022,"1851,92",Paid,26-06-2022,"44446,08"
INS-00928,LOAN-0088,CUST-0088,6,25-07-2022,"1851,92",Late,10-08-2022,"42594,16"
INS-00929,LOAN-0088,CUST-0088,7,25-08-2022,"1851,92",Paid,26-08-2022,"40742,24"
INS-00930,LOAN-0088,CUST-0088,8,25-09-2022,"1851,92",Paid,29-09-2022,"38890,32"
INS-00931,LOAN-0088,CUST-0088,9,25-10-2022,"1851,92",Paid,25-10-2022,"37038,4"
INS-00932,LOAN-0088,CUST-0088,10,25-11-2022,"1851,92",Paid,27-11-2022,"35186,48"
INS-00933,LOAN-0088,CUST-0088,11,25-12-2022,"1851,92",Paid,25-12-2022,"33334,56"
INS-00934,LOAN-0088,CUST-0088,12,25-01-2023,"1851,92",Paid,29-01-2023,"31482,64"
INS-00935,LOAN-0088,CUST-0088,13,25-02-2023,"1851,92",Paid,26-02-2023,"29630,72"
INS-00936,LOAN-0088,CUST-0088,14,25-03-2023,"1851,92",Paid,28-03-2023,"27778,8"
INS-00937,LOAN-0088,CUST-0088,15,25-04-2023,"1851,92",Late,30-04-2023,"25926,88"
INS-00938,LOAN-0088,CUST-0088,16,25-05-2023,"1851,92",Paid,27-05-2023,"24074,96"
INS-00939,LOAN-0088,CUST-0088,17,25-06-2023,"1851,92",Paid,27-06-2023,"22223,04"
INS-00940,LOAN-0088,CUST-0088,18,25-07-2023,"1851,92",Paid,28-07-2023,"20371,12"
INS-00941,LOAN-0088,CUST-0088,19,25-08-2023,"1851,92",Late,02-09-2023,"18519,2"
INS-00942,LOAN-0088,CUST-0088,20,25-09-2023,"1851,92",Paid,28-09-2023,"16667,28"
INS-00943,LOAN-0088,CUST-0088,21,25-10-2023,"1851,92",Paid,27-10-2023,"14815,36"
INS-00944,LOAN-0088,CUST-0088,22,25-11-2023,"1851,92",Paid,27-11-2023,"12963,44"
INS-00945,LOAN-0088,CUST-0088,23,25-12-2023,"1851,92",Paid,25-12-2023,"11111,52"
INS-00946,LOAN-0088,CUST-0088,24,25-01-2024,"1851,92",Paid,28-01-2024,"9259,6"
INS-00947,LOAN-0088,CUST-0088,25,25-02-2024,"1851,92",Paid,25-02-2024,"7407,68"
INS-00948,LOAN-0088,CUST-0088,26,25-03-2024,"1851,92",Late,01-04-2024,"5555,76"
INS-00949,LOAN-0088,CUST-0088,27,25-04-2024,"1851,92",Paid,28-04-2024,"3703,84"
INS-00950,LOAN-0088,CUST-0088,28,25-05-2024,"1851,92",Paid,29-05-2024,"1851,92"
INS-00951,LOAN-0088,CUST-0088,29,25-06-2024,"1851,92",Paid,29-06-2024,0
INS-00952,LOAN-0091,CUST-0091,1,23-10-2022,"18523,12",Paid,23-10-2022,"55569,36"
INS-00953,LOAN-0091,CUST-0091,2,23-11-2022,"18523,12",Paid,26-11-2022,"37046,24"
INS-00954,LOAN-0091,CUST-0091,3,23-12-2022,"18523,12",Paid,23-12-2022,"18523,12"
INS-00955,LOAN-0091,CUST-0091,4,23-01-2023,"18523,12",Paid,25-01-2023,0
INS-00956,LOAN-0096,CUST-0096,1,04-09-2022,"4004,39",Paid,07-09-2022,"108118,53"
INS-00957,LOAN-0096,CUST-0096,2,04-10-2022,"4004,39",Paid,08-10-2022,"104114,14"
INS-00958,LOAN-0096,CUST-0096,3,04-11-2022,"4004,39",Paid,08-11-2022,"100109,75"
INS-00959,LOAN-0096,CUST-0096,4,04-12-2022,"4004,39",Paid,07-12-2022,"96105,36"
INS-00960,LOAN-0096,CUST-0096,5,04-01-2023,"4004,39",Paid,05-01-2023,"92100,97"
INS-00961,LOAN-0096,CUST-0096,6,04-02-2023,"4004,39",Paid,05-02-2023,"88096,58"
INS-00962,LOAN-0096,CUST-0096,7,04-03-2023,"4004,39",Late,23-03-2023,"84092,19"
INS-00963,LOAN-0096,CUST-0096,8,04-04-2023,"4004,39",Paid,04-04-2023,"80087,8"
INS-00964,LOAN-0096,CUST-0096,9,04-05-2023,"4004,39",Late,11-05-2023,"76083,41"
INS-00965,LOAN-0096,CUST-0096,10,04-06-2023,"4004,39",Paid,05-06-2023,"72079,02"
INS-00966,LOAN-0096,CUST-0096,11,04-07-2023,"4004,39",Paid,07-07-2023,"68074,63"
INS-00967,LOAN-0096,CUST-0096,12,04-08-2023,"4004,39",Paid,06-08-2023,"64070,24"
INS-00968,LOAN-0096,CUST-0096,13,04-09-2023,"4004,39",Paid,07-09-2023,"60065,85"
INS-00969,LOAN-0096,CUST-0096,14,04-10-2023,"4004,39",Late,19-10-2023,"56061,46"
INS-00970,LOAN-0096,CUST-0096,15,04-11-2023,"4004,39",Paid,06-11-2023,"52057,07"
INS-00971,LOAN-0096,CUST-0096,16,04-12-2023,"4004,39",Late,23-12-2023,"48052,68"
INS-00972,LOAN-0096,CUST-0096,17,04-01-2024,"4004,39",Paid,08-01-2024,"44048,29"
INS-00973,LOAN-0096,CUST-0096,18,04-02-2024,"4004,39",Paid,04-02-2024,"40043,9"
INS-00974,LOAN-0096,CUST-0096,19,04-03-2024,"4004,39",Paid,05-03-2024,"36039,51"
INS-00975,LOAN-0096,CUST-0096,20,04-04-2024,"4004,39",Paid,05-04-2024,"32035,12"
INS-00976,LOAN-0096,CUST-0096,21,04-05-2024,"4004,39",Late,18-05-2024,"28030,73"
INS-00977,LOAN-0096,CUST-0096,22,04-06-2024,"4004,39",Paid,05-06-2024,"24026,34"
INS-00978,LOAN-0096,CUST-0096,23,04-07-2024,"4004,39",Paid,04-07-2024,"20021,95"
INS-00979,LOAN-0096,CUST-0096,24,04-08-2024,"4004,39",Paid,08-08-2024,"16017,56"
INS-00980,LOAN-0096,CUST-0096,25,04-09-2024,"4004,39",Paid,04-09-2024,"12013,17"
INS-00981,LOAN-0096,CUST-0096,26,04-10-2024,"4004,39",Late,18-10-2024,"8008,78"
INS-00982,LOAN-0096,CUST-0096,27,04-11-2024,"4004,39",Paid,08-11-2024,"4004,39"
INS-00983,LOAN-0096,CUST-0096,28,04-12-2024,"4004,39",Paid,07-12-2024,0
INS-00984,LOAN-0099,CUST-0099,1,17-04-2022,"1342,26",Paid,21-04-2022,"77851,08"
INS-00985,LOAN-0099,CUST-0099,2,17-05-2022,"1342,26",Late,25-05-2022,"76508,82"
INS-00986,LOAN-0099,CUST-0099,3,17-06-2022,"1342,26",Paid,18-06-2022,"75166,56"
INS-00987,LOAN-0099,CUST-0099,4,17-07-2022,"1342,26",Paid,21-07-2022,"73824,3"
INS-00988,LOAN-0099,CUST-0099,5,17-08-2022,"1342,26",Paid,17-08-2022,"72482,04"
INS-00989,LOAN-0099,CUST-0099,6,17-09-2022,"1342,26",Paid,18-09-2022,"71139,78"
INS-00990,LOAN-0099,CUST-0099,7,17-10-2022,"1342,26",Paid,19-10-2022,"69797,52"
INS-00991,LOAN-0099,CUST-0099,8,17-11-2022,"1342,26",Paid,17-11-2022,"68455,26"
INS-00992,LOAN-0099,CUST-0099,9,17-12-2022,"1342,26",Paid,19-12-2022,67113
INS-00993,LOAN-0099,CUST-0099,10,17-01-2023,"1342,26",Late,04-02-2023,"65770,74"
INS-00994,LOAN-0099,CUST-0099,11,17-02-2023,"1342,26",Paid,20-02-2023,"64428,48"
INS-00995,LOAN-0099,CUST-0099,12,17-03-2023,"1342,26",Paid,18-03-2023,"63086,22"
INS-00996,LOAN-0099,CUST-0099,13,17-04-2023,"1342,26",Paid,18-04-2023,"61743,96"
INS-00997,LOAN-0099,CUST-0099,14,17-05-2023,"1342,26",Late,02-06-2023,"60401,7"
INS-00998,LOAN-0099,CUST-0099,15,17-06-2023,"1342,26",Paid,20-06-2023,"59059,44"
INS-00999,LOAN-0099,CUST-0099,16,17-07-2023,"1342,26",Late,24-07-2023,"57717,18"
INS-01000,LOAN-0099,CUST-0099,17,17-08-2023,"1342,26",Paid,19-08-2023,"56374,92"
INS-01001,LOAN-0099,CUST-0099,18,17-09-2023,"1342,26",Late,04-10-2023,"55032,66"
INS-01002,LOAN-0099,CUST-0099,19,17-10-2023,"1342,26",Paid,18-10-2023,"53690,4"
INS-01003,LOAN-0099,CUST-0099,20,17-11-2023,"1342,26",Paid,19-11-2023,"52348,14"
INS-01004,LOAN-0099,CUST-0099,21,17-12-2023,"1342,26",Paid,20-12-2023,"51005,88"
INS-01005,LOAN-0099,CUST-0099,22,17-01-2024,"1342,26",Paid,21-01-2024,"49663,62"
INS-01006,LOAN-0099,CUST-0099,23,17-02-2024,"1342,26",Paid,21-02-2024,"48321,36"
INS-01007,LOAN-0099,CUST-0099,24,17-03-2024,"1342,26",Paid,21-03-2024,"46979,1"
INS-01008,LOAN-0099,CUST-0099,25,17-04-2024,"1342,26",Paid,19-04-2024,"45636,84"
INS-01009,LOAN-0099,CUST-0099,26,17-05-2024,"1342,26",Paid,17-05-2024,"44294,58"
INS-01010,LOAN-0099,CUST-0099,27,17-06-2024,"1342,26",Paid,19-06-2024,"42952,32"
INS-01011,LOAN-0099,CUST-0099,28,17-07-2024,"1342,26",Paid,21-07-2024,"41610,06"
INS-01012,LOAN-0099,CUST-0099,29,17-08-2024,"1342,26",Paid,19-08-2024,"40267,8"
INS-01013,LOAN-0099,CUST-0099,30,17-09-2024,"1342,26",Paid,18-09-2024,"38925,54"
INS-01014,LOAN-0099,CUST-0099,31,17-10-2024,"1342,26",Paid,21-10-2024,"37583,28"
INS-01015,LOAN-0099,CUST-0099,32,17-11-2024,"1342,26",Paid,21-11-2024,"36241,02"
INS-01016,LOAN-0099,CUST-0099,33,17-12-2024,"1342,26",Paid,18-12-2024,"34898,76"
INS-01017,LOAN-0099,CUST-0099,34,17-01-2025,"1342,26",Paid,19-01-2025,"33556,5"
INS-01018,LOAN-0099,CUST-0099,35,17-02-2025,"1342,26",Paid,21-02-2025,"32214,24"
INS-01019,LOAN-0099,CUST-0099,36,17-03-2025,"1342,26",Paid,17-03-2025,"30871,98"
INS-01020,LOAN-0099,CUST-0099,37,17-04-2025,"1342,26",Paid,19-04-2025,"29529,72"
INS-01021,LOAN-0099,CUST-0099,38,17-05-2025,"1342,26",Paid,17-05-2025,"28187,46"
INS-01022,LOAN-0099,CUST-0099,39,17-06-2025,"1342,26",Paid,20-06-2025,"26845,2"
INS-01023,LOAN-0099,CUST-0099,40,17-07-2025,"1342,26",Paid,18-07-2025,"25502,94"
INS-01024,LOAN-0099,CUST-0099,41,17-08-2025,"1342,26",Paid,18-08-2025,"24160,68"
INS-01025,LOAN-0099,CUST-0099,42,17-09-2025,"1342,26",Paid,21-09-2025,"22818,42"
INS-01026,LOAN-0099,CUST-0099,43,17-10-2025,"1342,26",Late,04-11-2025,"21476,16"
INS-01027,LOAN-0099,CUST-0099,44,17-11-2025,"1342,26",Paid,20-11-2025,"20133,9"
INS-01028,LOAN-0099,CUST-0099,45,17-12-2025,"1342,26",Paid,20-12-2025,"18791,64"
INS-01029,LOAN-0099,CUST-0099,46,17-01-2026,"1342,26",Paid,18-01-2026,"17449,38"
INS-01030,LOAN-0099,CUST-0099,47,17-02-2026,"1342,26",Paid,21-02-2026,"16107,12"
INS-01031,LOAN-0099,CUST-0099,48,17-03-2026,"1342,26",Paid,18-03-2026,"14764,86"
INS-01032,LOAN-0099,CUST-0099,49,17-04-2026,"1342,26",Paid,17-04-2026,"13422,6"
INS-01033,LOAN-0099,CUST-0099,50,17-05-2026,"1342,26",Paid,19-05-2026,"12080,34"
INS-01034,LOAN-0099,CUST-0099,51,17-06-2026,"1342,26",Paid,21-06-2026,"10738,08"
INS-01035,LOAN-0099,CUST-0099,52,17-07-2026,"1342,26",Paid,19-07-2026,"9395,82"
INS-01036,LOAN-0099,CUST-0099,53,17-08-2026,"1342,26",Unpaid,,"8053,56"
INS-01037,LOAN-0099,CUST-0099,54,17-09-2026,"1342,26",Unpaid,,"6711,3"
INS-01038,LOAN-0099,CUST-0099,55,17-10-2026,"1342,26",Unpaid,,"5369,04"
INS-01039,LOAN-0099,CUST-0099,56,17-11-2026,"1342,26",Unpaid,,"4026,78"
INS-01040,LOAN-0099,CUST-0099,57,17-12-2026,"1342,26",Unpaid,,"2684,52"
INS-01041,LOAN-0099,CUST-0099,58,17-01-2027,"1342,26",Unpaid,,"1342,26"
INS-01042,LOAN-0099,CUST-0099,59,17-02-2027,"1342,26",Unpaid,,0
